,userId,movieId
562,564,"[39, 500, 1265, 1270, 1307, 1923, 1968, 2011, 2012, 2706, 3617, 3948, 4246, 5283, 5299, 5377, 6188, 6863, 6936, 6942, 7173, 7317, 7346, 7451, 8528, 8641, 8807, 8984, 31685, 34162, 35836, 37384, 40581, 45720, 46970, 47518, 50942, 51084, 54503, 58655, 58803, 58998, 59022, 60756, 61024, 63131, 63479, 65230, 67734, 68135, 69122, 69278, 69406, 69757, 70183, 70641, 71535, 73266, 73319, 74946, 76293, 79428, 79592, 80549, 80693, 81537, 85367, 85414, 87869, 88163, 88405, 88672, 88785, 88812, 89864, 90522, 93270, 93510, 94677, 95441, 96110, 97921, 102481, 102903, 102993, 103883, 104211, 104374, 106918, 107348, 108156, 111113, 111617, 112138, 117590, 119141, 119145, 128520, 129354, 131013, 134368, 136598, 138036, 140110, 140711, 143257, 148626, 149352, 150548, 151315, 158238, 159093, 160271]"
563,565,"[32, 34, 47, 50, 296, 300, 318, 356, 357, 377, 380, 457, 474, 509, 527, 590]"
564,566,"[2, 7, 11, 17, 21, 32, 39, 50, 110, 141, 151, 161, 203, 224, 236, 252, 253, 261, 265, 266, 296, 316, 318, 345, 356, 367, 368, 377, 442, 454, 457, 480, 497, 500, 509, 527, 539, 541, 552, 590, 648, 736]"
565,567,"[1, 541, 1203, 1237, 1260, 1916, 2138, 2324, 2731, 3114, 3266, 3424, 3671, 3676, 3994, 4144, 4226, 4552, 4878, 5673, 5690, 6669, 6818, 7024, 7301, 7361, 8335, 8477, 8636, 8961, 25771, 27773, 30810, 32898, 40491, 48780, 50872, 56782, 57502, 58301, 58559, 63062, 71899, 74791, 80463, 89745, 94959, 99764, 99917, 104875, 104944, 106766, 108932, 109374, 110102, 112421, 112552, 112852, 113705, 114627, 117887, 122882, 122918, 122926, 127298, 134170, 139644, 143367, 146656, 148881, 153070, 155288, 156605, 164179, 167746, 168252, 170945, 174055, 176371, 178827, 180031, 183897]"
566,568,"[50, 296, 356, 593, 1103, 1104, 1257, 1298, 1895, 2313, 2359, 2863, 3053, 3148, 3363, 8169, 46723, 63853]"
567,569,"[10, 153, 165, 185, 296, 316, 329, 344, 349, 377, 434, 480, 588, 590, 595]"
568,570,"[1, 2, 10, 11, 25, 32, 34, 47, 110, 150, 165, 260, 292, 293, 316, 318, 329, 349, 356, 357, 364, 377, 380, 454, 457, 508, 509, 527, 587, 589, 597, 608, 648, 708, 733, 736, 778, 780, 805, 1036, 1079, 1080, 1097, 1127, 1196, 1197, 1198, 1199, 1200, 1206, 1210, 1214, 1216, 1233, 1240, 1246, 1265, 1270, 1291, 1307, 1374, 1393, 1396, 1527, 1580, 1584, 1610, 1625, 1653, 1674, 1682, 1704, 1784, 1923, 1961, 1968, 2000, 2011, 2028, 2115, 2139, 2571, 2618, 2628, 2716, 2762, 2797, 2841, 2858, 2890, 2959, 2997, 3052, 3114, 3147, 3481, 3578, 3793, 3994, 4020, 4022, 4226, 4306, 4878, 4886, 4993, 5349, 5445, 5902, 5989, 6323, 6333, 6539, 6942, 6953, 7153, 7254, 7361, 8636, 33794, 45722, 47099, 48516, 48738, 48774, 48780, 49272, 49530, 52328]"
569,571,"[253, 610, 968, 1219, 1258, 1270, 1278, 1327, 1333, 1339, 1345, 1350, 1387, 1407, 1924, 1991, 2160, 2456, 2513, 2644, 2867, 3072, 3499]"
570,572,"[1, 17, 21, 62, 111, 150, 260, 300, 318, 356, 357, 457, 480, 527, 539, 590, 593, 608, 750, 838, 858, 902, 904, 908, 912, 924, 933, 953, 969, 1061, 1077, 1079, 1086, 1124, 1136, 1183, 1193, 1196, 1198, 1204, 1208, 1210, 1214, 1221, 1225, 1228, 1230, 1233, 1234, 1235, 1247, 1250, 1252, 1259, 1262, 1267, 1272, 1276, 1287, 1288, 1291, 1292, 1293, 1299, 1304, 1307, 1356, 1374, 1387, 1393, 1396, 1442, 1569, 1610, 1641, 1663, 1672, 1674, 1704, 1834, 1945, 1950, 1952, 1953, 1954, 1956, 1958, 1961, 1964, 2020, 2028, 2243, 2245, 2302, 2336, 2352, 2355, 2396, 2476, 2539, 2570, 2670, 2671, 2724, 2761, 2763, 2788, 2819, 2917, 2919, 3037, 3068, 3072, 3073, 3074, 3093, 3104, 3114, 3167, 3169, 3552]"
571,573,"[1, 2, 6, 10, 47, 50, 104, 110, 163, 165, 185, 231, 260, 293, 296, 316, 318, 333, 356, 364, 377, 380, 457, 480, 500, 586, 588, 589, 592, 593, 595, 648, 733, 736, 745, 780, 788, 858, 919, 1036, 1073, 1080, 1089, 1090, 1136, 1148, 1193, 1196, 1198, 1200, 1210, 1213, 1214, 1225, 1240, 1259, 1270, 1276, 1278, 1291, 1370, 1377, 1387, 1407, 1485, 1517, 1527, 1573, 1580, 1625, 1753, 1801, 1923, 2005, 2011, 2028, 2092, 2115, 2167, 2329, 2394, 2403, 2502, 2542, 2571, 2617, 2628, 2640, 2683, 2700, 2706, 2761, 2762, 2791, 2916, 2918, 2953, 2959, 2985, 3039, 3114, 3213, 3527, 3578, 3617, 3751, 3752, 3753, 3785, 3793, 3897, 3948, 3999, 4011, 4022, 4102, 4105, 4226, 4239, 4262, 4306, 4388, 4718, 4720, 4776, 4816, 4878, 4886, 4979, 4993, 5010, 5064, 5110, 5218, 5254, 5349, 5445, 5903, 5952, 5989, 6188, 6281, 6333, 6365, 6373, 6377, 6378, 6502, 6539, 6586, 6754, 6874, 7143, 7153, 7317, 7360, 7439, 7445, 7482, 8361, 8528, 8636, 8641, 8665, 8798, 8874, 8950, 8957, 8961, 8985, 26471, 30749, 32587, 33162, 33493, 33794, 34162, 35836, 36529, 39446, 41569, 42723, 43679, 44665, 45499, 45722, 46347, 48304, 48385, 48394, 48516, 48774, 48780, 49272, 49530, 51255, 51662, 51935, 52458, 52973, 53000, 53125, 53972, 54272, 54503, 58559, 58998, 59315, 59369, 60040, 60069, 60072, 60684, 61024, 62849, 63131, 64614, 64839, 66097, 67087, 68157, 68358, 68659, 68954, 69122, 69481, 69784, 70286, 71535, 72998, 74458, 76251, 78499, 79132, 80463, 85414, 86332, 86345, 86377, 87232, 88129, 88140, 88744, 89745, 91529, 91630, 92535, 93840, 94864, 96079, 96610, 98809, 99114, 102125, 102445, 109487, 111362, 112852]"
572,574,"[47, 110, 150, 161, 225, 231, 292, 316, 318, 329, 339, 344, 380, 434, 588, 593, 595]"
573,575,"[296, 430, 1259, 2506, 2542, 2567, 2568, 2571, 2580, 2581, 2583, 2598, 2599, 2622]"
574,576,"[29, 1223, 1321, 1345, 1479, 2289, 2580, 2723, 2826, 3082]"
575,577,"[6, 110, 260, 318, 356, 368, 380, 457, 480, 527, 590, 593, 858, 908, 912, 920, 952, 969, 1019, 1097, 1101, 1129, 1183, 1198, 1203, 1210, 1213, 1214, 1220, 1221, 1222, 1225, 1231, 1240, 1250, 1253, 1262, 1263, 1270, 1272, 1275, 1287, 1291, 1293, 1303, 1387, 1396, 1584, 1909, 1931, 1939, 1954, 1959, 1961, 2000, 2020, 2023, 2028, 2094, 2114, 2146, 2194, 2245, 2248, 2288, 2374, 2406, 2528, 2529, 2640, 2804, 2944, 2947, 2949, 2950, 2987, 3035, 3066, 3109, 3153, 5060]"
576,578,"[830, 2496, 3155, 5092, 5309, 7323, 7395, 8533, 45668, 45720, 49772, 52668, 56389, 58154, 68269, 71823, 72407, 73017, 76251, 78316, 81562, 81845]"
577,579,"[1, 17, 48, 110, 207, 356, 364, 367, 480, 500, 527, 595, 597, 780, 838, 892, 1022, 1569, 1573, 1580, 1588, 1608, 1653, 1680, 1688, 1735, 1907, 1909, 1917, 1923, 2096, 2324, 2355, 2396, 2431, 2471, 2496, 2571, 2599, 2687, 2724, 2763, 3082, 3114, 3176, 3273, 3299, 3408, 3623, 3717]"
578,580,"[6, 10, 16, 22, 25, 32, 47, 50, 70, 110, 111, 172, 208, 223, 224, 260, 293, 296, 316, 318, 329, 337, 350, 353, 356, 367, 480, 508, 541, 589, 590, 593, 608, 736, 745, 778, 839, 849, 858, 924, 1036, 1079, 1080, 1089, 1090, 1123, 1127, 1136, 1183, 1193, 1196, 1198, 1199, 1200, 1201, 1206, 1208, 1210, 1213, 1214, 1221, 1222, 1225, 1240, 1246, 1249, 1266, 1270, 1291, 1320, 1339, 1356, 1357, 1374, 1376, 1380, 1394, 1408, 1479, 1527, 1580, 1584, 1590, 1617, 1625, 1653, 1676, 1682, 1704, 1721, 1729, 1732, 1784, 1860, 1884, 1909, 1917, 1921, 1923, 1960, 1961, 1965, 1967, 2011, 2021, 2028, 2105, 2115, 2117, 2167, 2294, 2329, 2355, 2360, 2393, 2407, 2467, 2542, 2571, 2594, 2600, 2628, 2671, 2686, 2692, 2716, 2745, 2762, 2788, 2826, 2827, 2858, 2916, 2951, 2959, 2985, 3032, 3052, 3081, 3114, 3176, 3186, 3267, 3275, 3300, 3471, 3481, 3527, 3556, 3578, 3623, 3698, 3702, 3703, 3793, 3893, 3949, 3986, 3994, 3996, 4011, 4014, 4027, 4034, 4041, 4103, 4148, 4226, 4235, 4239, 4262, 4306, 4310, 4367, 4776, 4848, 4874, 4878, 4901, 4963, 4973, 4993, 4995, 5218, 5319, 5329, 5349, 5378, 5418, 5445, 5481, 5502, 5608, 5617, 5630, 5669, 5679, 5767, 5878, 5881, 5902, 5903, 5952, 5954, 6003, 6016, 6294, 6300, 6333, 6365, 6377, 6502, 6537, 6539, 6583, 6645, 6711, 6770, 6787, 6790, 6874, 6934, 6947, 6952, 6989, 7090, 7143, 7153, 7254, 7360, 7361, 7371, 7373, 7438, 7445, 7649, 7842, 7980, 8254, 8360, 8361, 8370, 8371, 8644, 8730, 8798, 8800, 8873, 8949, 8950, 8961, 8983, 27674, 30707, 32587, 33004, 33166, 33437, 33493, 33794, 34048, 34319, 34405, 36517, 36529, 37382, 37386, 37731, 37733, 37741, 38061, 41566, 41569, 44022, 44191, 44199, 44665, 45186, 45447, 45499, 45720, 45722, 45880, 48516, 48774, 49272, 51412, 51662, 51935, 53000, 53972, 53996, 54286, 56174]"
579,581,"[318, 356, 527, 1704, 2324, 2571, 2762, 2959, 3147, 3949, 4022, 4226, 4306, 4886, 4896, 4973, 4993, 4995, 5349, 5816, 5952, 5989, 5995, 6377, 7147, 7153, 7361, 8368, 44191, 59315, 60069, 68954, 79132, 81845, 92259, 109487, 112552, 116797, 134130]"
580,582,"[260, 593, 1196, 2571, 2959, 4226, 4993, 5618, 8368, 40815, 44191, 48516, 48780, 49272, 54001, 58559, 59315, 60069, 68157, 68358, 68954, 69844, 73321, 74458, 76093, 79091, 79132, 81229, 81564, 81834, 87232, 88125, 89745, 91500, 91529, 91630, 91658, 92259, 94864, 96079, 99114, 102125, 104841, 109374, 109487, 115617, 116797, 122886, 134130]"
581,583,"[39, 216, 239, 296, 317, 356, 588, 595, 1088, 1721, 1732, 1777, 1907, 2541, 2572, 2694, 3882, 3988, 4016, 5620, 6942, 7293, 44193, 76093, 80549, 96588, 133419, 149354]"
582,584,"[1, 10, 22, 47, 48, 60, 110, 150, 158, 160, 161, 165, 173, 185, 186, 196, 203, 204, 208, 218, 225, 227, 236, 237, 252, 256, 257, 261, 282, 292, 315, 317, 329, 338, 339, 349, 350, 356, 364, 377, 380, 420, 434, 440, 442, 454, 457, 474, 477, 480, 500, 508, 539, 586, 587, 588, 589, 590, 593, 595, 736]"
583,585,"[16, 88, 111, 175, 223, 296, 428, 431, 441, 555, 858, 904, 1089, 1213, 1222, 1228, 1405, 1466, 1476, 1732, 1805, 1895, 2076, 2329, 2447, 2502, 2542, 2858, 2959, 3173, 3246, 3275, 3362, 3424, 3861, 4011, 4239, 4571, 4776, 5103, 5325, 5954, 6016, 7445, 27373, 32587, 48516, 54503, 55765, 55820, 58559, 64614, 66097, 68157, 74458, 79132, 80463, 81932]"
584,586,"[2, 110, 161, 168, 185, 260, 316, 318, 339, 368, 380, 440, 457, 539, 553, 587, 588, 589, 733, 786, 832, 1073, 1097, 1196, 1198, 1200, 1210, 1265, 1270, 1291, 1356, 1374, 1376, 1485, 1580, 1597, 1610, 1645, 1704, 1784, 1833, 2006, 2011, 2058, 2268, 2353, 2393, 2490, 2571, 2640, 2916, 3081, 3114, 3147, 3175, 3448, 3578, 3753, 3793, 3986, 4016, 4489, 4886, 4958, 4963, 4993, 5400, 5418, 5445, 5459, 5882, 5944, 5952, 6156, 6333, 6365, 6373, 6539, 7153, 8368, 8665, 27619, 33493, 33615, 33794, 34332, 41566, 42738, 45431, 45499, 45517, 47610, 50872, 52287, 54001, 54286, 54648, 58105, 58559, 59315, 59369, 59501, 59784, 60069, 62999, 63859, 65682, 67408, 68157, 68954, 69644, 71264, 72737, 72998, 76093, 77561, 78499, 79091, 79139, 81847, 82169, 84944, 86298, 86880, 87222, 87876, 89745, 91500, 91529, 91630, 93272, 94985, 95167, 95510, 96079, 96861, 97225, 98243, 98809, 100611, 101142, 101362, 102125, 102445, 103141, 103335, 106002, 106487, 106489, 106696, 108932, 110102, 110130, 111362, 111781, 112852, 116823, 117851, 118696, 120635, 120799, 122886, 122890, 122896, 122900, 122904, 122906, 122912, 122916, 122918, 122920, 122922, 122924, 122926, 130520, 134853, 135133, 135436, 135569, 136556, 149406, 152081, 160438, 162606, 166461, 166528, 166643, 167036, 168252, 168418, 173145, 173291, 177765, 179819, 187593, 187595]"
585,587,"[1, 11, 21, 32, 50, 58, 141, 235, 236, 252, 296, 329, 342, 345, 356, 372, 380, 432, 440, 445, 497, 500, 515, 534, 539, 587, 590, 597, 628, 691, 838, 898, 910, 915, 933, 934, 1028, 1073, 1077, 1079, 1080, 1094, 1096, 1101, 1135, 1172, 1184, 1193, 1230, 1234, 1235, 1238, 1244, 1259, 1270, 1292, 1302, 1307, 1356, 1371, 1372, 1373, 1374, 1375, 1376, 1544, 1580, 1597, 1614, 1641, 1711, 1772, 1883, 1948, 1958, 2000, 2001, 2002, 2006, 2012, 2080, 2108, 2144, 2151, 2239, 2243, 2259, 2289, 2324, 2336, 2352, 2393, 2396, 2406, 2407, 2436, 2469, 2470, 2471, 2571, 2605, 2657, 2716, 2724, 2731, 2738, 2779, 2797, 2858, 2874, 2918, 2973, 2997, 3037, 3082, 3114, 3130, 3175, 3244, 3260, 3361, 3363, 3402, 3403, 3404, 3414, 3418, 3426, 3435, 3436, 3448, 3449, 3451, 3467, 3469, 3471]"
586,588,"[6, 16, 50, 110, 161, 165, 175, 223, 296, 300, 318, 333, 349, 428, 457, 527, 593, 733, 778]"
587,589,"[25, 36, 111, 150, 231, 235, 246, 282, 296, 318, 337, 342, 356, 357, 373, 376, 454, 481, 508, 509, 527, 587, 590, 593, 736, 780, 788, 1084, 1097]"
588,590,"[1, 6, 10, 17, 36, 50, 104, 110, 111, 150, 161, 260, 296, 318, 349, 356, 364, 431, 440, 457, 480, 508, 524, 527, 541, 551, 553, 555, 588, 589, 592, 593, 594, 595, 596, 608, 648, 750, 780, 805, 858, 898, 903, 904, 908, 909, 910, 912, 913, 914, 915, 919, 920, 921, 922, 923, 924, 926, 928, 930, 933, 940, 942, 951, 953, 954, 955, 969, 1012, 1022, 1028, 1032, 1035, 1036, 1079, 1084, 1086, 1089, 1090, 1097, 1124, 1127, 1136, 1148, 1193, 1196, 1197, 1198, 1200, 1201, 1203, 1204, 1207, 1208, 1210, 1212, 1213, 1214, 1219, 1220, 1221, 1228, 1231, 1233, 1234, 1240, 1242, 1245, 1246, 1247, 1248, 1250, 1253, 1254, 1258, 1259, 1262, 1265, 1266, 1269, 1270, 1272, 1276, 1278, 1283, 1284, 1287, 1291, 1293, 1302, 1303, 1304, 1333, 1344, 1345, 1356, 1358, 1372, 1374, 1375, 1376, 1387, 1517, 1580, 1610, 1617, 1641, 1663, 1721, 1732, 1792, 1945, 1947, 1950, 1953, 1954, 1955, 1961, 1962, 1964, 1982, 1997, 2000, 2005, 2006, 2010, 2022, 2028, 2058, 2066, 2076, 2078, 2080, 2081, 2083, 2085, 2100, 2115, 2137, 2160, 2176, 2183, 2186, 2193, 2194, 2202, 2268, 2291, 2300, 2302, 2324, 2340, 2396, 2398, 2403, 2406, 2409, 2420, 2421, 2455, 2529, 2542, 2565, 2571, 2605, 2617, 2640, 2641, 2654, 2662, 2664, 2716, 2728, 2762, 2795, 2797, 2804, 2863, 2871, 2908, 2918, 2940, 2944, 2947, 2948, 2949, 2951, 2959, 2993, 3033, 3034, 3035, 3062, 3071, 3088, 3098, 3147, 3148, 3189, 3196, 3253, 3255, 3256, 3275, 3334, 3360, 3361, 3362, 3363, 3365, 3386, 3396, 3398, 3421, 3435, 3451, 3468, 3471, 3499, 3504, 3507, 3508, 3519, 3527, 3551, 3552, 3578, 3633, 3635, 3654, 3681, 3683, 3730, 3742, 3751, 3753, 3836, 3871, 3897, 3966, 3996, 4011, 4022, 4027, 4041, 4047, 4226, 4262, 4299, 4306, 4321, 4361, 4406, 4489, 4616, 4623, 4677, 4710, 4776, 4803, 4855, 4896, 4954, 4963, 4993, 4995, 5010, 5064, 5218, 5299, 5388, 5418, 5434, 5816, 5952, 5956, 5989, 6333, 6377, 6448, 6539, 6565, 6639, 6783, 6787, 6870, 6874, 6942, 6987, 7013, 7056, 7059, 7072, 7076, 7132, 7153, 7311, 7386, 7438, 7840, 7980, 8167, 8360, 8368, 8491, 8636, 8961, 25825, 26614, 27831, 30707, 30749, 31116, 31685, 32587, 33166, 33493, 33794, 34072, 37741, 38061, 40583, 40819, 41569, 44191, 44665, 45517, 47099, 47629, 48394, 48516, 48738, 49272, 50068, 51662, 52435, 54001, 55765, 55820, 56788, 58559, 59315, 60069, 60766, 63082, 64614, 64620, 64839, 64957, 68157, 68358, 68954, 69481, 69844, 70286, 72011, 72641, 72733, 72998, 73023, 81591, 81834, 82459]"
589,591,"[223, 260, 356, 368, 1210, 2355, 2396, 2571, 2581, 2628, 2683, 2694, 2761, 2762, 2763, 2861, 3114, 3408, 3409, 3578, 3717, 3793, 3798, 3916]"
590,592,"[2, 15, 19, 24, 39, 110, 150, 158, 161, 163, 198, 208, 253, 293, 296, 316, 317, 318, 339, 344, 349, 353, 356, 364, 367, 380, 442, 457, 480, 490, 500, 533, 539, 553, 586, 587, 588, 589, 590, 592, 593, 595, 610, 648, 733, 780]"
591,593,"[34, 41, 50, 141, 260, 318, 356, 364, 527, 539, 588, 593, 595, 608, 858, 892, 912, 914, 1086, 1188, 1196, 1210, 1221, 1267, 1296, 1393, 1411, 1476, 1617, 1721, 1784, 2336, 2396, 2797, 2858, 2959, 3408, 3578, 3996, 4034, 4973, 4993, 4995, 5952, 6218, 6776, 7090, 7153, 8368, 26084, 33166, 35836, 44191]"
592,594,"[2, 3, 11, 17, 28, 39, 46, 48, 70, 110, 140, 145, 150, 158, 160, 165, 186, 196, 204, 208, 223, 252, 270, 284, 289, 315, 316, 317, 329, 339, 364, 367, 368, 377, 380, 393, 442, 457, 480, 494, 497, 509, 539, 552, 586, 587, 588, 589, 592, 593, 594, 595, 597, 648, 653, 736, 762, 780, 786, 839, 858, 919, 920, 990, 1036, 1088, 1188, 1210, 1214, 1220, 1225, 1240, 1307, 1320, 1370, 1393, 1429, 1457, 1497, 1518, 1569, 1580, 1605, 1608, 1616, 1626, 1652, 1676, 1687, 1707, 1721, 1733, 1835, 1876, 1917, 1923, 1974, 2000, 2001, 2002, 2028, 2058, 2059, 2125, 2175, 2196, 2268, 2269, 2340, 2395, 2396, 2424, 2432, 2491, 2571, 2589, 2617, 2628, 2640, 2671, 2706, 2716, 2717, 2722, 2762, 2807, 2808, 2906, 2985, 2986, 3004, 3257, 3269, 3353, 3578, 3616, 3793, 3824, 3948, 4025, 4054, 4069, 4155, 4200, 4270, 4374, 4748, 4823, 4991, 5066, 5151, 5299, 5308, 5364, 5409, 5527, 5620, 5657, 5943, 5957, 6006, 6155, 6287, 6333, 6373, 6417, 6549, 6577, 6665, 6723, 6754, 6765, 6793, 6994, 6996, 7017, 7023, 7031, 7032, 7101, 7149, 7169, 7320, 7345, 7450, 7782, 8118, 8132, 8268, 8533, 8636, 8643, 8778, 8866, 8869, 31433]"
593,595,"[50, 265, 501, 509, 780, 1094, 1186, 1199, 1278, 1912, 1966, 2078, 2336, 2353, 2396, 2628, 2761]"
594,596,"[1, 32, 34, 39, 50, 141, 150, 260, 345, 356, 364, 457, 508, 527, 541, 581, 592, 593, 595, 616, 802, 858, 904, 919, 924, 1028, 1035, 1036, 1046, 1097, 1136, 1192, 1196, 1197, 1198, 1200, 1210, 1214, 1270, 1275, 1291, 1302, 1307, 1356, 1372, 1374, 1375, 1376, 1513, 1527, 1610, 1653, 1688, 1704, 1748, 1907, 1909, 1912, 1968, 2081, 2094, 2125, 2167, 2288, 2340, 2393, 2407, 2428, 2501, 2571, 2640, 2687, 2692, 2723, 2762, 2791, 2959, 3000, 3052, 3094, 3114, 3147, 3213, 3275, 3300, 3408, 3535, 3624, 3786, 3793, 3967, 3994, 3996, 4014, 4025, 4027, 4226, 4306, 4308, 4342, 4366, 4720, 4878, 4886, 4896, 4963, 4973, 4979, 4993, 5218, 5349, 5418, 5444, 5445, 5618, 5903, 5952, 5963, 5971, 5991, 6333, 6350, 6377, 6502, 6874, 6934, 6942, 7153, 7260, 7361, 7373, 7438, 7615, 8665, 8874, 8961, 27020, 27246, 27611, 30816, 31658, 32300, 32587, 32799, 33649, 33794, 34332, 34405, 37729, 38061, 39183, 40815, 40826, 40870, 40955, 42004, 43744, 44191, 45175, 48780, 51255, 54001, 54286, 55844, 57669, 58559, 59315, 59549, 59667, 59784, 60069, 60684, 61323, 66097, 66934, 68358, 68835, 68954, 69495, 69844, 70286, 70637, 71057, 71535, 73017, 74458, 76093, 76251, 78499, 79091, 79132, 79702, 79798, 80549, 81564, 81834, 81845, 83349, 85414, 86332, 87232, 87304, 88125, 88140, 89745, 90746, 91529, 91542, 92954, 93510, 95167, 96281, 96588, 96737, 96821, 97913, 98124, 98243, 98809, 99149, 102125, 102903, 106696, 107406, 108932, 109487, 110102, 111759, 111781, 111913, 111921, 112852, 113280, 114028, 115149, 115617, 116823, 122882, 122886, 122898, 122900, 122904, 122906, 122912, 122916, 122918, 122920, 122922, 122926, 125974, 128908, 129397, 132454, 133645, 134130, 134853, 135143, 135569, 138036, 139644, 141749, 142488, 143355, 149406, 150548, 152081, 160438, 162350, 162600, 163639, 165639, 166528, 167746, 168026, 168252, 169984, 171917, 176051, 177763, 178615, 179401, 179819, 181719, 182793, 183635, 184997, 188301]"
595,597,"[1, 21, 34, 39, 45, 47, 50, 52, 69, 101, 104, 110, 125, 176, 232, 235, 246, 260, 281, 292, 322, 348, 356, 357, 368, 376, 377, 417, 440, 441, 457, 474, 480, 492, 493, 500, 541, 555, 562, 587, 588, 589, 592, 597, 610, 648, 745, 778, 858, 899, 904, 909, 913, 919, 922, 930, 933, 942, 953, 1031, 1036, 1042, 1057, 1060, 1073, 1077, 1078, 1079, 1082, 1084, 1086, 1089, 1090, 1091, 1097, 1099, 1101, 1112, 1124, 1125, 1129, 1135, 1136, 1148, 1171, 1172, 1179, 1184, 1185, 1186, 1188, 1193, 1194, 1196, 1197, 1198, 1200, 1201, 1204, 1206, 1207, 1208, 1210, 1214, 1217, 1220, 1221, 1222, 1225, 1227, 1228, 1230, 1231, 1233, 1234, 1235, 1240, 1244, 1246, 1247, 1252, 1257, 1259, 1263, 1265, 1267, 1270, 1272, 1275, 1278, 1284, 1285, 1288, 1291, 1292, 1296, 1297, 1299, 1302, 1304, 1307, 1344, 1345, 1350, 1370, 1380, 1387, 1394, 1395, 1449, 1476, 1500, 1517, 1518, 1527, 1552, 1586, 1610, 1614, 1616, 1617, 1627, 1635, 1641, 1648, 1663, 1673, 1674, 1701, 1704, 1719, 1721, 1732, 1747, 1777, 1784, 1799, 1845, 1883, 1885, 1912, 1916, 1918, 1923, 1938, 1945, 1954, 1955, 1956, 1957, 1958, 1959, 1961, 1962, 1965, 1968, 1982, 1997, 2000, 2001, 2014, 2028, 2040, 2064, 2076, 2081, 2100, 2108, 2109, 2110, 2114, 2116, 2134, 2144, 2145, 2146, 2150, 2174, 2186, 2194, 2240, 2241, 2243, 2245, 2247, 2248, 2259, 2273, 2288, 2289, 2290, 2291, 2301, 2302, 2313, 2348, 2352, 2359, 2366, 2367, 2371, 2387, 2395, 2396, 2403, 2405, 2406, 2407, 2409, 2410, 2413, 2414, 2416, 2419, 2420, 2427, 2457, 2463, 2470, 2474, 2475, 2502, 2518, 2521, 2522, 2524, 2529, 2542, 2551, 2580, 2583, 2599, 2639, 2640, 2683, 2690, 2692, 2706, 2716, 2746, 2749, 2762, 2779, 2791, 2795, 2797, 2804, 2819, 2858, 2871, 2872, 2877, 2890, 2912, 2915, 2916, 2918, 2921, 2944, 2947, 2948, 2949, 2951, 2971, 2973, 2985, 2987, 2988, 2989, 2991, 2993, 3019, 3029, 3037, 3039, 3040, 3060, 3067, 3068, 3072, 5060]"
596,598,"[4963, 5418, 5816, 7361, 46578, 54001, 56367, 63082, 79132, 101577, 103543, 113829, 114265, 124851, 130490]"
